4.9891,0
9.9782,-0.00042397
14.967,-0.0097019
19.957,-0.046466
24.946,-0.11654
24.946,-0.11654
29.936,-0.21512
34.925,-0.3407
39.913,-0.49084
44.899,-0.66736
44.899,-0.66736
49.884,-0.86981
54.867,-1.0998
59.849,-1.3587
64.831,-1.6455
64.831,-1.6455
69.81,-1.9609
74.787,-2.3039
79.763,-2.6741
84.735,-3.0734
84.735,-3.0734
89.705,-3.5024
94.671,-3.9637
99.634,-4.4596
104.59,-4.9901
104.59,-4.9901
109.55,-5.5568
114.5,-6.162
119.44,-6.8083
124.38,-7.4959
124.38,-7.4959
129.32,-8.2265
134.24,-8.9978
139.16,-9.8082
144.07,-10.663
144.07,-10.663
148.97,-11.564
153.86,-12.514
158.74,-13.518
163.6,-14.576
163.6,-14.576
168.45,-15.693
173.29,-16.875
178.11,-18.128
182.91,-19.453
182.91,-19.453
187.69,-20.851
192.45,-22.319
197.19,-23.853
201.91,-25.452
201.91,-25.452
206.6,-27.112
211.29,-28.829
215.95,-30.599
220.59,-32.42
220.59,-32.42
225.21,-34.29
229.82,-36.207
234.41,-38.169
238.98,-40.174
238.98,-40.174
243.54,-42.218
248.08,-44.298
252.6,-46.414
257.11,-48.561
257.11,-48.561
261.61,-50.74
266.09,-52.948
270.56,-55.183
275.01,-57.444
275.01,-57.444
279.45,-59.728
283.89,-62.035
288.31,-64.361
292.72,-66.706
292.72,-66.706
297.12,-69.067
301.52,-71.444
305.9,-73.835
310.28,-76.238
310.28,-76.238
314.66,-78.652
319.03,-81.075
323.39,-83.507
327.75,-85.946
327.75,-85.946
332.11,-88.39
336.46,-90.84
340.81,-93.295
345.15,-95.753
345.15,-95.753
349.5,-98.213
353.84,-100.67
358.19,-103.13
362.53,-105.59
362.53,-105.59
366.88,-108.05
371.22,-110.5
375.57,-112.94
379.93,-115.38
379.93,-115.38
384.28,-117.81
388.65,-120.23
393.02,-122.64
397.39,-125.04
397.39,-125.04
401.78,-127.42
406.17,-129.79
410.57,-132.14
414.98,-134.47
414.98,-134.47
419.41,-136.78
423.84,-139.07
428.28,-141.33
432.74,-143.57
432.74,-143.57
437.21,-145.78
441.7,-147.95
446.2,-150.1
450.71,-152.21
450.71,-152.21
455.25,-154.28
459.79,-156.32
464.36,-158.31
468.95,-160.25
468.95,-160.25
473.55,-162.15
478.18,-163.99
482.82,-165.78
487.49,-167.52
487.49,-167.52
492.18,-169.19
496.89,-170.79
501.62,-172.32
506.38,-173.77
506.38,-173.77
511.16,-175.16
515.97,-176.48
520.78,-177.75
525.62,-178.94
525.62,-178.94
530.47,-180.09
535.34,-181.18
540.21,-182.21
545.1,-183.19
545.1,-183.19
550,-184.13
554.91,-185.02
559.83,-185.86
564.76,-186.65
564.76,-186.65
569.7,-187.4
574.64,-188.11
579.59,-188.78
584.55,-189.41
584.55,-189.41
589.51,-190
594.47,-190.56
599.44,-191.07
604.42,-191.56
604.42,-191.56
609.39,-192.01
614.37,-192.43
619.36,-192.81
624.34,-193.17
624.34,-193.17
629.33,-193.49
634.31,-193.79
639.3,-194.06
644.29,-194.31
644.29,-194.31
649.28,-194.53
654.27,-194.72
659.26,-194.89
664.26,-195.03
664.26,-195.03
669.25,-195.14
674.24,-195.23
679.24,-195.29
684.23,-195.33
684.23,-195.33
689.22,-195.35
694.22,-195.33
699.21,-195.29
704.2,-195.22
704.2,-195.22
709.19,-195.13
714.18,-195
719.17,-194.85
724.16,-194.66
724.16,-194.66
729.15,-194.44
734.13,-194.19
